block_group_id,income,k12_pop,poverty_rate,lat,lon,%Christian,%first_gen,total_pop,pct_black,pct_white,hh_with_u18,TRACTCE,county_fips,%Christian_old,church_count,churches_per_1k,estimated_christian_pct,%Christian_uniform
421010008061,125083,84,,39.94827206169109,-75.16539550357537,41.6,35.0,1152,1.3020833333333337,88.28125,47,806,42101,25.0,29,25.17361111111111,41.6,36.3
421010005003,91500,61,,39.95066563008952,-75.15610728378671,41.3,35.0,895,11.1731843575419,51.39664804469274,8,500,42101,25.0,21,23.463687150837988,41.3,36.3
421010012041,73421,43,,39.94677455824,-75.16897544610184,42.1,35.0,1201,0.0,76.10324729392173,24,1204,42101,25.0,34,28.309741881765195,42.1,36.3
421010012042,113333,68,,39.9452497094657,-75.16985535049173,43.5,35.0,940,2.2340425531914896,80.42553191489363,68,1204,42101,25.0,36,38.297872340425535,43.5,36.3
421010111004,-666666666,10,,39.9717954686101,-75.22222819409087,43.9,35.0,1075,94.69767441860463,2.697674418604651,142,11100,42101,25.0,45,41.860465116279066,43.9,36.3
421010257004,48889,71,,40.07450851190858,-75.1952866766295,37.2,35.0,1252,51.357827476038345,29.71246006389776,34,25700,42101,25.0,4,3.1948881789137378,37.2,36.3
421010257002,-666666666,28,,40.07171475909429,-75.1999673309013,38.9,35.0,469,5.11727078891258,89.97867803837953,52,25700,42101,25.0,5,10.66098081023454,38.9,36.3
421010095001,49102,173,,39.96482315430576,-75.23698574652313,46.4,35.0,758,100.0,0.0,141,9500,42101,25.0,50,65.96306068601584,46.4,36.3
421019800011,-666666666,0,,39.98660520823508,-75.19377265698988,36.3,35.0,0,,,0,980001,42101,25.0,7,0.0,36.3,36.3
421010107001,-666666666,41,,39.9666798445996,-75.20562601984507,47.5,35.0,506,74.30830039525692,6.719367588932807,20,10700,42101,25.0,59,116.600790513834,47.5,36.3
421010107002,38882,48,,39.96960187060304,-75.20581447876532,46.2,35.0,842,54.750593824228034,13.30166270783848,109,10700,42101,25.0,53,62.94536817102138,46.2,36.3
