block_group_id,income,k12_pop,poverty_rate,total_pop,%Christian,%first_gen,state,county,lat,lon
421010205001,-666666666,0,0.0,408,36.3,35.0,42,101,40.01486501310925,-75.16614077073064
421010205002,-666666666,165,0.0,2735,36.3,35.0,42,101,40.01925860338614,-75.15838746625322
421010206001,62143,189,0.0,2009,36.3,35.0,42,101,40.01902012586665,-75.18253236563488
421010207011,123077,45,0.0,1257,36.3,35.0,42,101,40.009415618067585,-75.19274417674082
421010207012,127386,66,0.0,2042,36.3,35.0,42,101,40.012418018575715,-75.18933416297266
421010207013,87813,32,0.0,1010,36.3,35.0,42,101,40.01344554694207,-75.18614987484871
421010207021,-666666666,12,0.0,499,36.3,35.0,42,101,40.01163219083311,-75.2008260669986
421010207022,224792,216,0.0,1596,36.3,35.0,42,101,40.015747198787324,-75.19385127199013
421010208001,52308,0,0.0,912,36.3,35.0,42,101,40.018411008923486,-75.1977308613186
421010208002,72452,77,0.0,1616,36.3,35.0,42,101,40.02539420931062,-75.187933587617
421010209001,123372,70,0.0,743,36.3,35.0,42,101,40.020491332483964,-75.20900541178905
421010209002,103615,97,0.0,803,36.3,35.0,42,101,40.01855048416681,-75.20522011941253
421010209003,102833,76,0.0,616,36.3,35.0,42,101,40.016292731318245,-75.20975853569294
421010209004,99219,0,0.0,1204,36.3,35.0,42,101,40.01950345082128,-75.2121781349047
421010210001,87897,90,0.0,1584,36.3,35.0,42,101,40.02729646450589,-75.21292667033146
421010210002,122763,31,0.0,686,36.3,35.0,42,101,40.02550744279706,-75.21688310309628
421010210003,68920,28,0.0,939,36.3,35.0,42,101,40.02441152668425,-75.21001329786405
421010210004,151667,2,0.0,1211,36.3,35.0,42,101,40.022494577091365,-75.21803142779677
421010210005,83418,41,0.0,794,36.3,35.0,42,101,40.02292260811513,-75.21257404525787
421010211001,82708,126,0.0,1141,36.3,35.0,42,101,40.02270436428918,-75.20533943537066
421010211002,97031,113,0.0,1440,36.3,35.0,42,101,40.02830733518606,-75.20703060966481
421010212001,83647,177,0.0,1669,36.3,35.0,42,101,40.03591545007334,-75.21353060860552
421010212002,106000,164,0.0,1298,36.3,35.0,42,101,40.032446091757095,-75.2103177137116
421010213001,128125,7,0.0,388,36.3,35.0,42,101,40.034975640757146,-75.21937019658206
421010213002,-666666666,47,0.0,652,36.3,35.0,42,101,40.0328990560919,-75.2173244886859
421010213003,116731,8,0.0,700,36.3,35.0,42,101,40.03067733177591,-75.21448908246384
421010213004,71630,0,0.0,781,36.3,35.0,42,101,40.02970165707142,-75.21738430353042
421010213005,101875,88,0.0,722,36.3,35.0,42,101,40.03321920685765,-75.22244400684097
421010214001,160084,25,0.0,889,36.3,35.0,42,101,40.027728216210846,-75.2193677656036
421010214002,162000,28,0.0,514,36.3,35.0,42,101,40.02771139144178,-75.22400780008385
421010214003,77004,25,0.0,658,36.3,35.0,42,101,40.02957342457577,-75.22623185925382
421010214004,72543,65,0.0,719,36.3,35.0,42,101,40.030334815301664,-75.22209850672132
421010214005,-666666666,16,0.0,740,36.3,35.0,42,101,40.02667354987781,-75.22657300702629
421010215001,111316,192,0.0,1916,36.3,35.0,42,101,40.03697160157158,-75.22913910354258
421010215002,106250,11,0.0,2079,36.3,35.0,42,101,40.03308090393536,-75.22759977642241
421010216001,107115,83,0.0,915,36.3,35.0,42,101,40.03979284911973,-75.23193847227276
421010216002,86000,24,0.0,1341,36.3,35.0,42,101,40.04111839277017,-75.240094096927
421010217001,104600,481,0.0,2378,36.3,35.0,42,101,40.04837028945551,-75.22354896940203
421010217002,81750,260,0.0,1850,36.3,35.0,42,101,40.04694040774017,-75.22955403926547
421010217003,57083,0,0.0,668,36.3,35.0,42,101,40.04218586452399,-75.22197578124197
421010217004,98750,67,0.0,885,36.3,35.0,42,101,40.0393641627064,-75.2179608834848
421010218001,70111,152,0.0,1590,36.3,35.0,42,101,40.06127745772737,-75.23224438695702
421010218002,75237,71,0.0,1954,36.3,35.0,42,101,40.05300806766451,-75.23332458322162
421010218003,79375,131,0.0,1453,36.3,35.0,42,101,40.05712845533522,-75.23060637969097
421010219001,71250,254,0.0,1480,36.3,35.0,42,101,40.05098576245553,-75.24369716056806
421010220001,97321,96,0.0,1477,36.3,35.0,42,101,40.05913498805114,-75.25016748052823
421010231001,170625,343,0.0,1573,36.3,35.0,42,101,40.06637051877998,-75.20297632147157
421010235001,118750,88,0.0,1288,36.3,35.0,42,101,40.03941566780172,-75.20079028974439
421010236001,108105,252,0.0,1920,36.3,35.0,42,101,40.040940344203975,-75.19442252080712
421010236002,67969,46,0.0,593,36.3,35.0,42,101,40.04709048643131,-75.19536356944964
421010237001,61575,195,0.0,1872,36.3,35.0,42,101,40.05186371338565,-75.18981132539467
421010237002,-666666666,368,0.0,972,36.3,35.0,42,101,40.04437455778047,-75.1856271126919
421010237003,82178,310,0.0,2030,36.3,35.0,42,101,40.046425817055265,-75.18838242320926
421010238001,-666666666,38,0.0,549,36.3,35.0,42,101,40.043271580743195,-75.18302969013807
421010238002,-666666666,398,0.0,1614,36.3,35.0,42,101,40.039690763432304,-75.18105083592285
421010238003,167171,39,0.0,703,36.3,35.0,42,101,40.03604975841039,-75.17956647008204
421010238004,90417,86,0.0,1337,36.3,35.0,42,101,40.03672610984305,-75.1841338394234
421010238005,-666666666,21,0.0,1193,36.3,35.0,42,101,40.04005453507079,-75.18613822916909
421010239001,26576,105,0.0,1349,36.3,35.0,42,101,40.03508394218391,-75.18629335253225
421010239002,75219,0,0.0,639,36.3,35.0,42,101,40.03318159700802,-75.18812056517025
421010240001,59779,360,0.0,2229,36.3,35.0,42,101,40.02658242221115,-75.1774864485098
421010240002,61536,108,0.0,1780,36.3,35.0,42,101,40.029502254889366,-75.1813369870199
421010241001,16042,71,0.0,1401,36.3,35.0,42,101,40.03327341593949,-75.17591747448431
421010242001,-666666666,238,0.0,676,36.3,35.0,42,101,40.030717206947195,-75.17007338177389
421010242002,11736,37,0.0,1154,36.3,35.0,42,101,40.02801780170241,-75.17261890895611
421010242003,54650,535,0.0,1929,36.3,35.0,42,101,40.02871889167589,-75.16667295353537
421010242004,43125,157,0.0,836,36.3,35.0,42,101,40.02616383872901,-75.1694702466542
421010243001,49809,107,0.0,870,36.3,35.0,42,101,40.02409679932486,-75.17538633894983
421010243002,22321,221,0.0,1726,36.3,35.0,42,101,40.02220218511793,-75.1728835328427
421010243003,90938,89,0.0,937,36.3,35.0,42,101,40.021778243189516,-75.16706738180801
421010243004,76490,26,0.0,671,36.3,35.0,42,101,40.01968029742076,-75.16855273661811
421010244001,40528,367,0.0,1526,36.3,35.0,42,101,40.022810652569966,-75.16515125558179
421010244002,56397,107,0.0,388,36.3,35.0,42,101,40.02459135524507,-75.1620145495268
421010244003,92740,289,0.0,1296,36.3,35.0,42,101,40.0264336173521,-75.16461956112809
421010245001,-666666666,360,0.0,1443,36.3,35.0,42,101,40.036450626845365,-75.16182509830013
421010245002,22292,716,0.0,3461,36.3,35.0,42,101,40.03120278099963,-75.16219683691195
421010246001,58173,172,0.0,644,36.3,35.0,42,101,40.035133991047104,-75.16964218430532
421010246002,28586,153,0.0,1437,36.3,35.0,42,101,40.04249159215309,-75.17163161519318
421010246003,-666666666,138,0.0,471,36.3,35.0,42,101,40.03900543071488,-75.17440795895263
421010247001,58125,660,0.0,2128,36.3,35.0,42,101,40.0396156924001,-75.16753730167105
421010247002,36176,151,0.0,1519,36.3,35.0,42,101,40.04190760000788,-75.16292429482924
421010247003,46771,119,0.0,644,36.3,35.0,42,101,40.04530047322902,-75.16083670556841
421010248001,67756,162,0.0,569,36.3,35.0,42,101,40.04824272613204,-75.16469683768811
421010248002,40865,455,0.0,1681,36.3,35.0,42,101,40.04614525267046,-75.16797380593758
421010249001,-666666666,142,0.0,749,36.3,35.0,42,101,40.053750721364885,-75.15940625741247
421010249002,-666666666,42,0.0,132,36.3,35.0,42,101,40.050739401624064,-75.15881345324382
421010249003,22908,307,0.0,836,36.3,35.0,42,101,40.04815381342668,-75.15960356925682
421010249004,34732,57,0.0,897,36.3,35.0,42,101,40.05070083496417,-75.16178285461818
421010252001,-666666666,230,0.0,1087,36.3,35.0,42,101,40.044358728637945,-75.17404729007323
421010252002,35144,195,0.0,664,36.3,35.0,42,101,40.042437993206924,-75.17879453878052
421010252003,-666666666,102,0.0,797,36.3,35.0,42,101,40.04507549687486,-75.17817382218918
421010252004,19443,29,0.0,688,36.3,35.0,42,101,40.04648776489784,-75.17636937252833
421010252005,-666666666,182,0.0,1294,36.3,35.0,42,101,40.04814216419083,-75.17367929410757
421010252006,57365,243,0.0,2399,36.3,35.0,42,101,40.04932815941253,-75.17992489911711
421010252007,18965,254,0.0,1105,36.3,35.0,42,101,40.04979906717295,-75.17622026633255
421010253001,44508,178,0.0,981,36.3,35.0,42,101,40.0542427854822,-75.17888582365015
421010253002,45881,144,0.0,849,36.3,35.0,42,101,40.0510004408095,-75.1823607637085
421010253003,95018,141,0.0,762,36.3,35.0,42,101,40.05354529413314,-75.18476966328885
421010253004,65104,167,0.0,691,36.3,35.0,42,101,40.05706726326222,-75.1835750247821
421010253005,84118,66,0.0,1488,36.3,35.0,42,101,40.05541343742704,-75.18172836547477
421010254001,56897,129,0.0,778,36.3,35.0,42,101,40.05999956681709,-75.17164405016837
421010254002,37813,40,0.0,772,36.3,35.0,42,101,40.057677557285494,-75.17698625888247
421010254003,77522,101,0.0,695,36.3,35.0,42,101,40.05942594689631,-75.18080190939858
421010254004,108177,290,0.0,1539,36.3,35.0,42,101,40.06210021637428,-75.17588467125846
421010255001,71948,46,0.0,665,36.3,35.0,42,101,40.06371612947119,-75.185299071406
421010255002,67875,162,0.0,1293,36.3,35.0,42,101,40.064239463907406,-75.18150124825387
421010255003,93750,10,0.0,850,36.3,35.0,42,101,40.05923747707227,-75.18735549922435
421010256001,91250,162,0.0,1242,36.3,35.0,42,101,40.06872817475905,-75.18661076027077
421010256002,98708,49,0.0,547,36.3,35.0,42,101,40.06357499588686,-75.18959618933843
421010256003,145357,150,0.0,1025,36.3,35.0,42,101,40.06740174466928,-75.19212588193292
421010257001,64827,115,0.0,1278,36.3,35.0,42,101,40.070905026308246,-75.19676427844242
421010257002,-666666666,50,0.0,469,36.3,35.0,42,101,40.07171468007184,-75.19996730617449
421010257003,57708,73,0.0,738,36.3,35.0,42,101,40.07172865519235,-75.1919478640285
421010257004,48889,40,0.0,1252,36.3,35.0,42,101,40.074508459267236,-75.19528665368057
421010258001,48100,260,0.0,1845,36.3,35.0,42,101,40.07398013823766,-75.18231130919922
421010259001,102520,185,0.0,1306,36.3,35.0,42,101,40.08033977928154,-75.17277222071468
421010259002,-666666666,0,0.0,421,36.3,35.0,42,101,40.078189807625385,-75.17489012261099
421010259003,18768,68,0.0,516,36.3,35.0,42,101,40.07727673917948,-75.17725016685215
421010259004,56964,188,0.0,729,36.3,35.0,42,101,40.07958549472908,-75.17923634905792
421010259005,52204,10,0.0,1339,36.3,35.0,42,101,40.08196382080128,-75.1763285606537
421010260001,57917,64,0.0,1075,36.3,35.0,42,101,40.077228716486836,-75.16805027784697
421010260002,-666666666,26,0.0,784,36.3,35.0,42,101,40.073773566779764,-75.16955570744443
421010260003,64569,164,0.0,1199,36.3,35.0,42,101,40.07557317697831,-75.17264832242617
421010261001,69271,147,0.0,1053,36.3,35.0,42,101,40.07056151579095,-75.17386467197184
421010261002,65684,133,0.0,895,36.3,35.0,42,101,40.06765528543038,-75.17751249590087
421010261003,41088,106,0.0,938,36.3,35.0,42,101,40.07268655578955,-75.17726373764772
421010262001,-666666666,77,0.0,398,36.3,35.0,42,101,40.06784662557728,-75.16470183338227
421010262002,76471,22,0.0,470,36.3,35.0,42,101,40.069591904502595,-75.16799000151977
421010262003,82241,312,0.0,1376,36.3,35.0,42,101,40.06751072016203,-75.16918618788094
421010262004,58976,215,0.0,1769,36.3,35.0,42,101,40.06471987323899,-75.17064071900226
421010263011,51201,182,0.0,1402,36.3,35.0,42,101,40.072154071854534,-75.16550300639395
421010263012,44219,108,0.0,759,36.3,35.0,42,101,40.07502413242014,-75.16366375829233
421010263013,103668,337,0.0,1391,36.3,35.0,42,101,40.073631863333354,-75.16116336800314
421010263014,37875,0,0.0,455,36.3,35.0,42,101,40.070415981620584,-75.16439802150356
421010263021,120125,105,0.0,1125,36.3,35.0,42,101,40.06916038142766,-75.15424783502868
421010263022,-666666666,254,0.0,974,36.3,35.0,42,101,40.06571306573348,-75.15563498861063
421010263023,-666666666,221,0.0,890,36.3,35.0,42,101,40.06829741458456,-75.16071487763874
421010263024,71955,145,0.0,1561,36.3,35.0,42,101,40.07110593916599,-75.15799450575233
421010264001,57250,287,0.0,1992,36.3,35.0,42,101,40.06251805001923,-75.15898232053715
421010264002,36414,306,0.0,1451,36.3,35.0,42,101,40.059365855628464,-75.16193683129309
421010264003,74320,155,0.0,2231,36.3,35.0,42,101,40.06402275531238,-75.16430457768217
421010265001,46635,212,0.0,947,36.3,35.0,42,101,40.06232015106075,-75.1540415329989
421010265002,71364,464,0.0,1507,36.3,35.0,42,101,40.059592139303426,-75.15499060976134
421010265003,50268,108,0.0,767,36.3,35.0,42,101,40.05964390903547,-75.15154211092958
421010265004,61250,215,0.0,772,36.3,35.0,42,101,40.05701620715214,-75.15808450570164
421010265005,29427,545,0.0,1377,36.3,35.0,42,101,40.05665775169372,-75.1538125062145
421010266001,-666666666,402,0.0,3502,36.3,35.0,42,101,40.066669823192164,-75.1506414989396
421010266002,60472,199,0.0,898,36.3,35.0,42,101,40.062182877963075,-75.14988148113984
421010266003,34920,559,0.0,2660,36.3,35.0,42,101,40.06254820188401,-75.14516791001377
421010267001,61114,167,0.0,2684,36.3,35.0,42,101,40.05456573317849,-75.14463800578196
421010267002,60074,1181,0.0,3738,36.3,35.0,42,101,40.05494094032918,-75.14791702874786
421010267003,20700,92,0.0,684,36.3,35.0,42,101,40.05384044513849,-75.1522064291137
421010267004,-666666666,87,0.0,412,36.3,35.0,42,101,40.056124592737525,-75.15082876676021
421010268001,40904,20,0.0,1360,36.3,35.0,42,101,40.06068299945381,-75.1391218782421
421010268002,59575,63,0.0,859,36.3,35.0,42,101,40.05575244868684,-75.13878427637975
421010268003,31314,53,0.0,644,36.3,35.0,42,101,40.05491885671685,-75.14184652649827
421010268004,47250,221,0.0,1445,36.3,35.0,42,101,40.05030736876638,-75.1403108419132
421010269001,41389,119,0.0,989,36.3,35.0,42,101,40.054148558746036,-75.12852311098767
421010269002,91838,191,0.0,1442,36.3,35.0,42,101,40.05607936791328,-75.13368437011569
421010270001,92098,271,0.0,1061,36.3,35.0,42,101,40.04891576771524,-75.12963643947151
421010270002,86953,232,0.0,1627,36.3,35.0,42,101,40.049529930021905,-75.13493641828002
421010271001,80034,147,0.0,849,36.3,35.0,42,101,40.052363152128784,-75.12458709414108
421010271002,54494,124,0.0,903,36.3,35.0,42,101,40.04739152066664,-75.12416883335683
421010271003,58350,167,0.0,857,36.3,35.0,42,101,40.04829254982509,-75.12652773887228
421010272001,53985,70,0.0,747,36.3,35.0,42,101,40.0482409395142,-75.11509928104758
421010272002,51535,489,0.0,2745,36.3,35.0,42,101,40.04575713625975,-75.11536676978584
421010272003,63322,109,0.0,1290,36.3,35.0,42,101,40.04851216098324,-75.12077028433312
421010273001,21424,204,0.0,721,36.3,35.0,42,101,40.035540871434,-75.11682706143893
421010273002,21114,387,0.0,2047,36.3,35.0,42,101,40.04225595569443,-75.12098033433796
421010273003,50660,66,0.0,1636,36.3,35.0,42,101,40.03712809833799,-75.1207847439385
421010273004,-666666666,327,0.0,1197,36.3,35.0,42,101,40.041751736474424,-75.11669844405499
421010274011,79750,98,0.0,1113,36.3,35.0,42,101,40.04296060598726,-75.12790409984058
421010274012,-666666666,91,0.0,411,36.3,35.0,42,101,40.038556727543074,-75.12857117187116
421010274013,48077,371,0.0,1699,36.3,35.0,42,101,40.0344505463497,-75.1294714568335
421010274021,68064,152,0.0,1610,36.3,35.0,42,101,40.042691244805596,-75.12289771627681
421010274022,-666666666,679,0.0,2546,36.3,35.0,42,101,40.03629688344718,-75.12567722290119
421010274023,41479,1085,0.0,2899,36.3,35.0,42,101,40.042994163758564,-75.12535134642611
421010275001,81818,286,0.0,1568,36.3,35.0,42,101,40.04356039964886,-75.13201658302758
421010275002,55451,185,0.0,1258,36.3,35.0,42,101,40.0391994993016,-75.13125495140565
421010275003,39821,155,0.0,867,36.3,35.0,42,101,40.03492358687881,-75.13292188226859
421010275004,42671,208,0.0,974,36.3,35.0,42,101,40.03886038849557,-75.13354252701468
421010276001,44892,270,0.0,1433,36.3,35.0,42,101,40.0423501637024,-75.13679722776939
421010276002,38420,37,0.0,441,36.3,35.0,42,101,40.0402649722892,-75.14190236093145
421010276003,58200,364,0.0,1291,36.3,35.0,42,101,40.04264283020805,-75.14137215408086
421010276004,63050,0,0.0,901,36.3,35.0,42,101,40.04561528778605,-75.14053610232271
421010277001,11814,78,0.0,1182,36.3,35.0,42,101,40.04957613338186,-75.14522059190725
421010277002,-666666666,120,0.0,880,36.3,35.0,42,101,40.049674329794364,-75.14906786284007
421010277003,77552,274,0.0,1168,36.3,35.0,42,101,40.05050852730327,-75.15181571650314
421010277004,56506,93,0.0,859,36.3,35.0,42,101,40.05194745872478,-75.154226878764
421010277005,-666666666,197,0.0,1108,36.3,35.0,42,101,40.05128751655655,-75.15611660768397
421010278001,25036,25,0.0,791,36.3,35.0,42,101,40.04295972959319,-75.14865776117622
421010278002,53000,488,0.0,1633,36.3,35.0,42,101,40.042714082441236,-75.14566269799998
421010278003,26296,31,0.0,791,36.3,35.0,42,101,40.03843060736278,-75.14735379386256
421010278004,51487,482,0.0,1867,36.3,35.0,42,101,40.04665793782715,-75.14674883231524
421010279011,42283,124,0.0,866,36.3,35.0,42,101,40.04759346268239,-75.1529589341173
421010279012,-666666666,127,0.0,837,36.3,35.0,42,101,40.04496585554926,-75.15187160838177
421010279013,38594,194,0.0,583,36.3,35.0,42,101,40.0472114106635,-75.15659329164457
421010279014,34135,133,0.0,970,36.3,35.0,42,101,40.044336065373145,-75.15580258985447
421010279021,36523,491,0.0,1694,36.3,35.0,42,101,40.041504564746084,-75.15225428566556
421010279022,45489,394,0.0,3218,36.3,35.0,42,101,40.03663948268014,-75.15471218474065
421010280001,34000,319,0.0,1133,36.3,35.0,42,101,40.023496805880214,-75.15521321575224
421010280002,12354,155,0.0,826,36.3,35.0,42,101,40.027281493194,-75.15710754710219
421010280003,47235,214,0.0,1444,36.3,35.0,42,101,40.028367063551585,-75.15360399392264
421010280004,28553,262,0.0,809,36.3,35.0,42,101,40.023996206281666,-75.15141218431623
421010281001,60835,201,0.0,2382,36.3,35.0,42,101,40.03302814591172,-75.1486729583441
421010281002,41250,160,0.0,835,36.3,35.0,42,101,40.02936286243292,-75.14989684873905
421010281003,27571,159,0.0,759,36.3,35.0,42,101,40.02615939920704,-75.14896568175321
421010282001,66121,149,0.0,1034,36.3,35.0,42,101,40.03181262714795,-75.1387755512377
421010282002,21432,0,0.0,883,36.3,35.0,42,101,40.03323118820789,-75.14371640786449
421010282003,14870,691,0.0,2976,36.3,35.0,42,101,40.036669289082965,-75.13980290036706
421010283001,-666666666,0,0.0,348,36.3,35.0,42,101,40.02992307299409,-75.14082259771223
421010283002,32623,243,0.0,800,36.3,35.0,42,101,40.02690302498049,-75.141488156844
421010283003,-666666666,112,0.0,395,36.3,35.0,42,101,40.02367145344762,-75.1469634120504
421010283004,35402,1035,0.0,2875,36.3,35.0,42,101,40.02323312225346,-75.14350768465846
421010283005,-666666666,178,0.0,676,36.3,35.0,42,101,40.02720886258372,-75.14385277855058
421010283006,-666666666,329,0.0,899,36.3,35.0,42,101,40.03006612430873,-75.14313370128829
421010283007,73870,0,0.0,552,36.3,35.0,42,101,40.02809699990072,-75.14593075141845
421010284001,-666666666,310,0.0,1159,36.3,35.0,42,101,40.02939649776985,-75.1380180268551
421010284002,26359,260,0.0,944,36.3,35.0,42,101,40.027332077236025,-75.13741795031888
421010284003,21566,194,0.0,1130,36.3,35.0,42,101,40.024911266880764,-75.13810161214428
421010284004,-666666666,47,0.0,400,36.3,35.0,42,101,40.02183700691434,-75.13857562198189
421010285001,70417,470,0.0,2625,36.3,35.0,42,101,40.028885212001825,-75.13370944446937
421010286001,-666666666,371,0.0,1618,36.3,35.0,42,101,40.03110644940667,-75.1251681764383
421010286002,32397,472,0.0,1196,36.3,35.0,42,101,40.027731176213486,-75.1259043671646
421010286003,58728,84,0.0,1812,36.3,35.0,42,101,40.02654344199231,-75.13047614062677
421010286004,75356,307,0.0,2354,36.3,35.0,42,101,40.030618839483616,-75.13029968718926
421010287001,33859,739,0.0,2269,36.3,35.0,42,101,40.0221832225021,-75.13310300064174
421010287002,-666666666,149,0.0,506,36.3,35.0,42,101,40.022092877999654,-75.12950475917975
421010288001,32422,182,0.0,1450,36.3,35.0,42,101,40.02381577252068,-75.12397375729034
421010288002,-666666666,300,0.0,1267,36.3,35.0,42,101,40.021913129932265,-75.1212873170758
421010288003,-666666666,554,0.0,1945,36.3,35.0,42,101,40.02011552689574,-75.1256726606932
421010289011,41813,199,0.0,1455,36.3,35.0,42,101,40.02076311820359,-75.11835916586784
421010289012,60980,174,0.0,1029,36.3,35.0,42,101,40.01539514859184,-75.11323934154247
421010289013,18871,267,0.0,1531,36.3,35.0,42,101,40.017219755118596,-75.11613252766506
421010289021,38264,334,0.0,1825,36.3,35.0,42,101,40.020304461440276,-75.10787707786162
421010289022,65559,233,0.0,1475,36.3,35.0,42,101,40.02311355127422,-75.1131943062796
421010289023,-666666666,176,0.0,977,36.3,35.0,42,101,40.02354941124359,-75.11607063280212
421010289024,-666666666,496,0.0,1103,36.3,35.0,42,101,40.02474206731178,-75.11883238400574
421010289025,48322,109,0.0,1051,36.3,35.0,42,101,40.025929336612144,-75.11562458176955
421010290001,39122,535,0.0,1841,36.3,35.0,42,101,40.02808953088603,-75.11871207515026
421010290002,58741,789,0.0,4291,36.3,35.0,42,101,40.03112596094365,-75.11398470074933
421010290003,33560,424,0.0,2050,36.3,35.0,42,101,40.03045342585266,-75.12041365259272
421010291001,-666666666,237,0.0,743,36.3,35.0,42,101,40.03868283306037,-75.10718598027107
421010291002,17264,161,0.0,1774,36.3,35.0,42,101,40.03497733526212,-75.10980480954741
421010291003,34194,329,0.0,946,36.3,35.0,42,101,40.032223234469875,-75.10509587127652
421010291004,-666666666,54,0.0,853,36.3,35.0,42,101,40.02967065102918,-75.10954441372877
421010292001,62778,272,0.0,1543,36.3,35.0,42,101,40.02681981550506,-75.10886557747209
421010292002,124028,153,0.0,1476,36.3,35.0,42,101,40.02277953483607,-75.10083603057902
421010292003,76250,326,0.0,1398,36.3,35.0,42,101,40.02796274976698,-75.09000965746226
421010293001,80445,372,0.0,2421,36.3,35.0,42,101,40.0162599509028,-75.09191045556382
421010293002,21329,205,0.0,1142,36.3,35.0,42,101,40.01112400291538,-75.09167321916722
421010294001,-666666666,10,0.0,582,36.3,35.0,42,101,40.01226743731055,-75.08302419164839
421010294002,21512,778,0.0,2015,36.3,35.0,42,101,40.00758638397694,-75.08806188585287
421010294003,25303,269,0.0,1244,36.3,35.0,42,101,40.010446692799576,-75.08364724306837
421010298001,28870,299,0.0,847,36.3,35.0,42,101,40.01926547427918,-75.0698214524204
421010298002,36528,273,0.0,911,36.3,35.0,42,101,40.01615749661661,-75.065110321179
421010298003,46179,370,0.0,1194,36.3,35.0,42,101,40.01606893399345,-75.06830203183284
421010298004,54904,257,0.0,1173,36.3,35.0,42,101,40.01310544945024,-75.06622102973698
421010298005,27262,225,0.0,1174,36.3,35.0,42,101,40.015238907501825,-75.0701598046975
421010299001,29274,282,0.0,1136,36.3,35.0,42,101,40.01331017461763,-75.07668361905104
421010299002,33821,28,0.0,467,36.3,35.0,42,101,40.01064297501916,-75.07472669017818
421010299003,-666666666,134,0.0,490,36.3,35.0,42,101,40.012872067233296,-75.07186792318885
421010299004,47912,636,0.0,2382,36.3,35.0,42,101,40.01637433345916,-75.07307991041289
421010300001,36157,852,0.0,2937,36.3,35.0,42,101,40.02219262131644,-75.07372863522936
421010300002,33136,507,0.0,1901,36.3,35.0,42,101,40.01786331914247,-75.07921050997784
421010300003,68000,506,0.0,1976,36.3,35.0,42,101,40.02000542583051,-75.07745848616439
421010300004,29091,155,0.0,1480,36.3,35.0,42,101,40.015130887241625,-75.08183460181698
421010301001,16098,121,0.0,960,36.3,35.0,42,101,40.02072517165767,-75.08403675536461
421010301002,-666666666,486,0.0,1765,36.3,35.0,42,101,40.018086113329986,-75.0867447037653
421010301003,-666666666,88,0.0,1358,36.3,35.0,42,101,40.01999912790161,-75.08959259825866
421010301004,-666666666,144,0.0,766,36.3,35.0,42,101,40.02063382472787,-75.09248979360267
421010301005,61534,83,0.0,1161,36.3,35.0,42,101,40.023124939954265,-75.08891296966604
421010302001,36078,380,0.0,1924,36.3,35.0,42,101,40.023161869474976,-75.08204959120481
421010302002,69125,607,0.0,1942,36.3,35.0,42,101,40.02920976458405,-75.08338005491133
421010302003,81986,381,0.0,1936,36.3,35.0,42,101,40.02614715648311,-75.08659995092506
421010302004,58393,426,0.0,2211,36.3,35.0,42,101,40.02567637637056,-75.07874512172235
421010305011,46049,95,0.0,776,36.3,35.0,42,101,40.04487549288849,-75.09750705706128
421010305012,21201,576,0.0,1773,36.3,35.0,42,101,40.04088087738305,-75.09987761752394
421010305013,55669,240,0.0,2397,36.3,35.0,42,101,40.041939418606354,-75.10148519462474
421010305021,-666666666,388,0.0,1104,36.3,35.0,42,101,40.0463550826467,-75.10204272804872
421010305022,76058,199,0.0,1181,36.3,35.0,42,101,40.04740679218717,-75.10529994476452
421010305023,41852,270,0.0,1080,36.3,35.0,42,101,40.048863196387764,-75.10506239386605
421010305024,58538,729,0.0,2946,36.3,35.0,42,101,40.042676437090044,-75.10462634329724
421010305025,74759,262,0.0,956,36.3,35.0,42,101,40.044461626337004,-75.10807932546759
421010306001,64327,102,0.0,1088,36.3,35.0,42,101,40.049970868290465,-75.09940690844259
421010306002,-666666666,118,0.0,2291,36.3,35.0,42,101,40.049426008470434,-75.08925161674841
421010306003,76667,767,0.0,2668,36.3,35.0,42,101,40.053206914229904,-75.09577709080658
421010306004,-666666666,71,0.0,1145,36.3,35.0,42,101,40.048546556388864,-75.09398205577708
421010307001,41220,124,0.0,1510,36.3,35.0,42,101,40.058299898777356,-75.08664709739644
421010307002,49839,121,0.0,714,36.3,35.0,42,101,40.05357418764778,-75.08867936112964
421010307003,65769,261,0.0,2163,36.3,35.0,42,101,40.0587648851742,-75.08973668139421
421010308001,39226,53,0.0,588,36.3,35.0,42,101,40.0564435412479,-75.08234866032397
421010308002,61844,293,0.0,1411,36.3,35.0,42,101,40.05824194100924,-75.08099100504847
421010308003,60721,295,0.0,2140,36.3,35.0,42,101,40.05442445718113,-75.08081564418919
421010308004,48313,360,0.0,1199,36.3,35.0,42,101,40.051296304545296,-75.08378879561988
421010309001,49667,201,0.0,1252,36.3,35.0,42,101,40.04617343367811,-75.08297364829843
421010309002,60642,282,0.0,1276,36.3,35.0,42,101,40.04178332298955,-75.08453960941203
421010309003,55472,593,0.0,1931,36.3,35.0,42,101,40.04285472958864,-75.08651869202575
421010310001,74104,722,0.0,2058,36.3,35.0,42,101,40.046001171574964,-75.07386102626094
421010310002,-666666666,465,0.0,2009,36.3,35.0,42,101,40.04847339892593,-75.07838976791764
421010310003,59934,403,0.0,1327,36.3,35.0,42,101,40.05004898300686,-75.07000130511703
421010310004,38193,575,0.0,2466,36.3,35.0,42,101,40.052574384105114,-75.0745165340015
421010311011,-666666666,183,0.0,873,36.3,35.0,42,101,40.04331245858281,-75.07642399998551
